20231101 063700;1.054390;1.054400;1.054300;1.054400;0
20231101 063800;1.054390;1.054430;1.054350;1.054390;0
20231101 063900;1.054400;1.054540;1.054390;1.054510;0
20231101 064000;1.054530;1.054530;1.054420;1.054420;0
20231101 064100;1.054410;1.054420;1.054280;1.054280;0
20231101 064200;1.054290;1.054430;1.054220;1.054430;0
20231101 064300;1.054430;1.054470;1.054360;1.054430;0
20231101 064400;1.054430;1.054450;1.054370;1.054450;0
20231101 064500;1.054440;1.054440;1.054270;1.054280;0
20231101 064600;1.054270;1.054310;1.054220;1.054260;0
20231101 064700;1.054250;1.054320;1.054220;1.054290;0
20231101 064800;1.054280;1.054390;1.054240;1.054310;0
20231101 064900;1.054320;1.054320;1.054190;1.054190;0
20231101 065000;1.054200;1.054210;1.054130;1.054200;0
20231101 065100;1.054190;1.054270;1.054150;1.054270;0
20231101 065200;1.054270;1.054450;1.054260;1.054380;0
20231101 065300;1.054380;1.054460;1.054360;1.054420;0
20231101 065400;1.054420;1.054460;1.054370;1.054380;0
20231101 065500;1.054370;1.054410;1.054220;1.054230;0
20231101 065600;1.054230;1.054280;1.054200;1.054260;0
20231101 065700;1.054250;1.054250;1.054200;1.054250;0
20231101 065800;1.054230;1.054440;1.054180;1.054390;0
20231101 065900;1.054390;1.054430;1.054280;1.054280;0
20231101 070000;1.054290;1.054330;1.054230;1.054230;0
20231101 070100;1.054240;1.054450;1.054240;1.054450;0
20231101 070200;1.054430;1.054480;1.054280;1.054360;0
20231101 070300;1.054360;1.054410;1.054220;1.054240;0
20231101 070400;1.054250;1.054360;1.054230;1.054310;0
20231101 070500;1.054320;1.054320;1.054140;1.054170;0
20231101 070600;1.054160;1.054490;1.054130;1.054460;0
20231101 070700;1.054450;1.054470;1.054140;1.054290;0
20231101 070800;1.054280;1.054460;1.054280;1.054370;0
20231101 070900;1.054380;1.054430;1.054340;1.054380;0
20231101 071000;1.054380;1.054420;1.054340;1.054410;0
20231101 071100;1.054400;1.054420;1.054350;1.054370;0
20231101 071200;1.054360;1.054460;1.054340;1.054360;0
20231101 071300;1.054370;1.054460;1.054360;1.054450;0
20231101 071400;1.054440;1.054460;1.054350;1.054370;0
20231101 071500;1.054440;1.055110;1.054440;1.054620;0
20231101 071600;1.054630;1.054990;1.054580;1.054780;0
20231101 071700;1.054780;1.054840;1.054600;1.054670;0
20231101 071800;1.054660;1.055010;1.054630;1.054930;0
20231101 071900;1.054930;1.054930;1.054720;1.054760;0
20231101 072000;1.054800;1.054920;1.054620;1.054670;0
20231101 072100;1.054670;1.054690;1.054330;1.054510;0
20231101 072200;1.054520;1.054570;1.054350;1.054440;0
20231101 072300;1.054430;1.054490;1.054260;1.054270;0
20231101 072400;1.054240;1.054460;1.054210;1.054420;0
20231101 072500;1.054400;1.054460;1.054270;1.054360;0
20231101 072600;1.054350;1.054440;1.054240;1.054310;0
20231101 072700;1.054320;1.054590;1.054310;1.054550;0
20231101 072800;1.054540;1.054620;1.054510;1.054620;0
20231101 072900;1.054610;1.054610;1.054480;1.054510;0
20231101 073000;1.054520;1.055450;1.054520;1.055150;0
20231101 073100;1.055160;1.055160;1.054740;1.055010;0
20231101 073200;1.054990;1.054990;1.054740;1.054910;0
20231101 073300;1.054920;1.055010;1.054740;1.054980;0
20231101 073400;1.054980;1.055720;1.054970;1.055700;0
20231101 073500;1.055710;1.055750;1.055300;1.055300;0
20231101 073600;1.055300;1.055450;1.055250;1.055350;0
20231101 073700;1.055350;1.055420;1.055120;1.055180;0
20231101 073800;1.055180;1.055670;1.055170;1.055650;0
20231101 073900;1.055670;1.055680;1.055300;1.055300;0
20231101 074000;1.055300;1.055460;1.054960;1.055020;0
20231101 074100;1.055050;1.055060;1.054720;1.054960;0
20231101 074200;1.054990;1.055060;1.054790;1.054910;0
20231101 074300;1.054910;1.054910;1.054500;1.054560;0
20231101 074400;1.054580;1.054820;1.054560;1.054790;0
20231101 074500;1.054800;1.054950;1.054700;1.054920;0
20231101 074600;1.054910;1.055270;1.054910;1.055270;0
20231101 074700;1.055260;1.055290;1.054710;1.054720;0
20231101 074800;1.054720;1.054840;1.054670;1.054670;0
20231101 074900;1.054660;1.054890;1.054660;1.054890;0
20231101 075000;1.054880;1.054890;1.054760;1.054760;0
20231101 075100;1.054750;1.055010;1.054690;1.054970;0
20231101 075200;1.054970;1.055110;1.054830;1.055020;0
20231101 075300;1.055020;1.055020;1.054800;1.054850;0
20231101 075400;1.054840;1.054870;1.054710;1.054730;0
20231101 075500;1.054730;1.054810;1.054470;1.054570;0
20231101 075600;1.054560;1.054670;1.054560;1.054620;0
20231101 075700;1.054630;1.054660;1.054460;1.054470;0
20231101 075800;1.054460;1.054480;1.053680;1.053750;0
20231101 075900;1.053750;1.054000;1.053740;1.053850;0
20231101 080000;1.053850;1.053960;1.053400;1.053400;0
20231101 080100;1.053410;1.053560;1.053340;1.053400;0
